matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,home_rating,away_rating,referee,venue,capacity,attendance,expected_goals_(xg).home,expected_goals_(xg).away,ball_possession.home,ball_possession.away,total_shots.home,total_shots.away,shots_on_target.home,shots_on_target.away,big_chances.home,big_chances.away,corner_kicks.home,corner_kicks.away,passes.home,passes.away,yellow_cards.home,yellow_cards.away,xg_on_target_(xgot).home,xg_on_target_(xgot).away,shots_off_target.home,shots_off_target.away,blocked_shots.home,blocked_shots.away,shots_inside_the_box.home,shots_inside_the_box.away,shots_outside_the_box.home,shots_outside_the_box.away,hit_the_woodwork.home,hit_the_woodwork.away,touches_in_opposition_box.home,touches_in_opposition_box.away,accurate_through_passes.home,accurate_through_passes.away,offsides.home,offsides.away,free_kicks.home,free_kicks.away,long_passes.home,long_passes.away,passes_in_final_third.home,passes_in_final_third.away,crosses.home,crosses.away,expected_assists_(xa).home,expected_assists_(xa).away,throw-ins.home,throw-ins.away,fouls.home,fouls.away,tackles.home,tackles.away,duels_won.home,duels_won.away,clearances.home,clearances.away,interceptions.home,interceptions.away,errors_leading_to_shot.home,errors_leading_to_shot.away,errors_leading_to_goal.home,errors_leading_to_goal.away,goalkeeper_saves.home,goalkeeper_saves.away,xgot_faced.home,xgot_faced.away,goals_prevented.home,goals_prevented.away,red_cards.home,red_cards.away,headed_goals.home,headed_goals.away
zgBxQjoA,,FINISHED,27.04.2025 17:30,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,5,1,7.4,6.2,Bramall T. (Eng),Anfield (Liverpool),61 276,60 415,2.14,0.37,63%,37%,25,8,8,3,2,1,8,2,86%,73%,2,1,2.21,0.78,8,3,9,2,16,4,9,4,0,0,36,14,2,0,1,3,9,16,42%,31%,77%,61%,12%,18%,2.02,0.27,13,21,16,9,72%,42%,41,39,15,19,7,8,0,0,0,0,2,3,0.78,2.21,-0.22,-1.79,,,0,1
tWk3BiWG,,FINISHED,27.04.2025 15:00,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,1,1,6.8,7,Bankes P. (Eng),Vitality Stadium (Bournemouth),11 307,11 241,0.67,2.57,39%,61%,8,25,1,6,0,2,5,10,73%,83%,4,2,0.73,1.70,6,6,1,13,6,17,2,8,1,0,15,44,0,2,2,2,12,11,32%,40%,73%,78%,24%,13%,0.76,1.36,24,21,11,12,50%,71%,35,45,32,18,11,9,0,0,0,1,5,0,1.70,0.73,0.63,-0.27,1,0,,
nXUs49Oj,,FINISHED,26.04.2025 16:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,3,2,7.1,6.8,England D. (Eng),Amex Stadium (Brighton),31 876,31 499,1.35,1.25,53%,47%,16,12,9,4,2,2,8,1,87%,88%,2,1,3.42,1.97,2,4,5,4,7,8,9,4,0,1,36,26,0,0,4,3,9,7,62%,57%,79%,78%,19%,14%,0.81,1.31,14,21,7,9,83%,11%,46,41,20,41,3,7,1,1,0,0,2,6,1.97,3.42,-0.03,-0.08,,,1,1
QNkHI8wp,,FINISHED,26.04.2025 16:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Ipswich,https://static.flashscore.com/res/image/data/zm5vbmDa-jXzj6iAf.png,3,0,7.5,6.1,Salisbury M. (Eng),St. James' Park (Newcastle),52 305,52 171,3.05,0.12,78%,22%,25,4,5,0,5,0,11,2,92%,67%,1,4,2.14,0.00,11,1,9,3,13,2,12,2,1,0,66,6,1,0,4,0,9,9,59%,39%,90%,54%,24%,17%,2.10,0.06,23,14,9,9,33%,50%,43,43,16,46,4,1,0,1,0,0,0,2,0.00,2.14,0.00,-0.86,0,1,2,0
ldyCvj03,,FINISHED,26.04.2025 16:00,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,1,2,6.6,7.3,Harrington T. (Eng),St. Mary's Stadium (Southampton),32 384,28 946,0.56,2.16,36%,64%,7,26,3,5,1,1,0,13,77%,88%,1,1,1.28,2.77,0,16,4,5,6,18,1,8,1,1,13,38,0,0,1,2,12,10,31%,46%,57%,86%,13%,30%,0.26,1.82,6,17,10,12,44%,59%,44,50,42,31,4,1,0,0,0,0,3,2,2.77,1.28,0.86,0.28,,,1,1
M9ZJxUUF,,FINISHED,26.04.2025 16:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,3,0,7.6,6.3,Barrott S. (Eng),Molineux Stadium (Wolverhampton),31 750,31 518,2.22,1.15,56%,44%,20,8,6,2,2,1,4,2,88%,84%,1,4,1.59,1.23,8,3,6,3,13,4,7,4,0,0,27,13,0,1,0,3,17,7,58%,54%,72%,62%,38%,50%,1.59,0.63,23,15,7,17,62%,73%,65,48,10,20,3,7,0,1,0,0,2,3,1.23,1.59,1.23,-1.41,,,,
vRHTRCGc,,FINISHED,26.04.2025 13:30,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,1,0,7.4,6.5,Kavanagh C. (Eng),Stamford Bridge (London),40 341,39 894,0.98,0.52,55%,45%,10,6,7,3,1,2,10,2,86%,84%,,,1.66,1.26,2,1,1,2,5,4,5,2,0,0,18,11,0,0,1,3,10,11,43%,50%,68%,54%,20%,33%,0.43,0.26,21,17,11,10,64%,72%,53,39,21,21,7,7,0,0,0,1,3,6,1.26,1.66,1.26,0.66,,,,
SnlB9V0T,,FINISHED,23.04.2025 21:00,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,2,2,6.9,6.8,Salisbury M. (Eng),Emirates Stadium (London),60 704,60 167,1.22,1.75,68%,32%,12,15,6,4,4,4,3,6,93%,82%,1,1,1.77,1.75,4,6,2,5,9,11,3,4,0,0,22,25,1,0,1,1,6,4,44%,52%,77%,71%,31%,37%,0.76,1.44,9,16,4,6,71%,56%,18,35,21,18,8,7,2,0,1,0,2,4,1.75,1.77,-0.25,-0.23,,,1,0
tjEpOUFM,,FINISHED,22.04.2025 21:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,2,1,7.1,6.4,Pawson C. (Eng),Etihad Stadium (Manchester),55 097,52 192,1.09,1.68,62%,38%,14,7,6,3,2,4,10,2,90%,81%,3,3,1.42,1.23,6,3,2,1,10,6,4,1,0,1,24,23,0,1,2,2,10,9,40%,48%,80%,63%,38%,20%,1.26,0.35,15,16,9,10,58%,69%,34,41,15,23,4,2,0,0,0,0,2,4,1.23,1.42,0.23,-0.58,,,,
CjbnFZWi,,FINISHED,21.04.2025 21:00,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,1,2,6.6,7.5,Bankes P. (Eng),Tottenham Hotspur Stadium (London),62 850,59 314,2.14,0.64,70%,30%,22,4,6,3,4,1,7,1,88%,69%,1,4,0.88,1.37,12,1,4,0,16,1,6,3,1,0,45,4,0,1,0,3,12,11,57%,38%,81%,48%,33%,20%,1.65,0.38,26,23,11,12,53%,58%,46,68,14,55,8,9,0,1,1,0,1,5,1.37,0.88,-0.63,-0.12,,,1,1
QegS9veC,,FINISHED,20.04.2025 17:30,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,0,1,6.6,7.4,Attwell S. (Eng),King Power Stadium (Leicester),32 261,30 402,0.20,2.62,42%,58%,5,28,0,10,0,9,1,13,77%,87%,1,2,0.00,0.52,4,12,1,6,3,24,2,4,1,3,13,48,0,1,2,2,7,11,24%,45%,46%,80%,20%,36%,0.15,2.59,25,20,11,7,83%,75%,40,54,42,22,6,10,1,0,0,0,9,0,0.52,0.00,-0.48,0.00,,,,
xMsCDMem,,FINISHED,20.04.2025 15:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,1,2,6.5,7,Taylor A. (Eng),Craven Cottage (London),29 589,27 712,0.22,0.93,40%,60%,6,13,1,8,0,1,5,4,81%,88%,1,3,0.36,1.01,2,3,3,2,3,8,3,5,0,0,14,32,0,0,1,0,9,13,49%,52%,67%,72%,20%,23%,0.18,1.36,10,16,13,9,86%,56%,33,38,33,22,5,6,0,1,1,1,6,0,1.01,0.36,-0.99,-0.64,,,,
pnoKB0Qa,,FINISHED,20.04.2025 15:00,Ipswich,https://static.flashscore.com/res/image/data/zm5vbmDa-jXzj6iAf.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,0,4,6.1,7.5,Kavanagh C. (Eng),Portman Road (Ipswich),30 017,29 549,0.19,2.72,25%,75%,4,24,0,7,0,3,0,12,79%,91%,,,0.00,2.94,2,8,2,9,2,19,2,5,0,1,5,71,0,1,1,1,7,10,38%,71%,47%,86%,50%,19%,0.13,2.22,11,20,10,7,50%,75%,34,38,38,7,12,2,0,0,0,0,3,0,2.94,0.00,-1.06,0.00,1,0,,
drGaiWvo,,FINISHED,20.04.2025 15:00,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,0,1,6.8,7,Jones R. (Eng),Old Trafford (Manchester),75 635,73 819,1.10,0.25,60%,40%,12,4,2,2,1,0,9,2,89%,82%,2,3,0.07,0.72,6,1,4,1,5,1,7,3,0,0,26,8,0,0,2,1,19,11,63%,43%,84%,69%,7%,18%,1.05,0.26,12,16,11,19,62%,50%,77,55,17,28,6,5,0,0,0,0,1,2,0.72,0.07,-0.28,0.07,,,,
YRapaNtf,,FINISHED,19.04.2025 18:30,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,4,1,7.3,6.3,Gillett J. (Aus),Villa Park (Birmingham),42 789,42 618,2.28,1.02,49%,51%,23,10,9,3,5,2,7,7,85%,85%,1,3,2.33,0.64,10,4,4,3,19,8,4,2,3,0,31,36,1,0,0,1,12,9,50%,44%,77%,76%,29%,27%,1.49,0.94,6,8,9,12,75%,55%,51,42,19,22,6,3,1,1,0,0,2,5,0.64,2.33,-0.36,-0.67,,,0,1
6ubhc1B6,,FINISHED,19.04.2025 16:00,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,4,2,7.2,6.3,Robinson T. (Eng),Brentford Community Stadium (London),17 250,17 083,2.22,1.25,46%,54%,16,12,8,3,6,2,4,7,81%,84%,3,3,3.46,1.56,5,6,3,3,14,7,2,5,0,0,35,32,1,0,1,0,11,7,46%,43%,71%,75%,44%,27%,1.39,1.14,22,19,7,11,60%,72%,54,44,23,26,9,8,0,2,0,1,1,4,1.56,3.46,-0.44,-0.54,0,1,1,1
QsEgeutJ,,FINISHED,19.04.2025 16:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,0,0,6.6,7.2,Barrott S. (Eng),Selhurst Park (London),25 486,25 185,0.17,0.67,27%,73%,5,15,0,4,0,0,5,4,61%,88%,5,4,0.00,0.49,2,6,3,5,3,9,2,6,0,0,16,29,1,0,1,1,10,13,33%,53%,41%,81%,17%,25%,1.06,0.71,23,18,13,10,40%,75%,31,50,33,35,6,5,0,0,0,0,4,0,0.49,0.00,0.49,0.00,1,0,,
hl6uJrYP,,FINISHED,19.04.2025 16:00,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,0,2,6.7,7.3,Hooper S. (Eng),Goodison Park (Liverpool),39 572,39 332,0.79,2.09,33%,67%,9,12,3,7,1,3,2,5,78%,88%,4,0,0.93,2.89,2,3,4,2,7,8,1,4,1,0,21,25,0,0,5,0,6,7,61%,53%,65%,81%,33%,20%,0.47,1.22,13,16,7,6,58%,50%,56,37,23,23,11,5,1,0,0,0,5,3,2.89,0.93,1.64,0.93,,,,
KG1fDD14,,FINISHED,19.04.2025 16:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,1,1,7,6.9,Kitchen A. (Eng),London Stadium (London),62 500,62 461,0.82,0.73,51%,49%,12,15,4,4,0,1,2,5,90%,88%,2,1,1.11,0.28,3,5,5,6,8,7,4,8,0,1,23,26,1,0,1,1,13,14,56%,51%,75%,76%,15%,21%,0.80,0.53,9,11,14,13,62%,67%,41,42,27,14,4,6,1,0,0,0,3,3,0.28,1.11,-0.12,0.19,,,,
tW9QWPoQ,,FINISHED,16.04.2025 20:30,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,5,0,7.6,5.6,England D. (Eng),St. James' Park (Newcastle),52 305,52 197,1.39,2.00,60%,40%,14,11,7,4,5,3,5,4,84%,78%,2,3,2.20,1.24,4,4,3,3,9,8,5,3,0,0,18,28,0,0,2,1,15,9,53%,25%,68%,72%,23%,29%,0.56,1.12,15,20,9,15,50%,55%,37,27,26,22,7,5,1,1,0,2,4,2,1.24,2.20,1.24,-1.80,,,1,0
AB7LZ6Dr,,FINISHED,14.04.2025 21:00,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,1,0,7.4,6.7,Oliver M. (Eng),Vitality Stadium (Bournemouth),11 307,11 195,1.86,1.38,41%,59%,12,12,3,7,2,1,6,9,73%,81%,3,2,1.85,1.11,5,1,4,4,8,7,4,5,1,0,15,37,0,0,2,1,10,11,30%,42%,60%,73%,31%,21%,0.80,0.90,21,25,11,10,44%,75%,63,51,45,25,6,7,2,1,0,1,7,2,1.11,1.85,1.11,0.85,,,,
KOZApOR0,,FINISHED,13.04.2025 17:30,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,4,1,7.5,6.3,Kavanagh C. (Eng),St. James' Park (Newcastle),52 305,52 252,2.16,0.61,48%,52%,13,9,6,5,6,1,7,2,81%,80%,0,2,3.81,1.26,6,2,1,2,11,5,2,4,0,0,38,12,0,0,2,1,9,7,38%,36%,68%,72%,38%,33%,1.52,0.35,15,20,7,9,47%,57%,56,48,17,23,8,4,0,1,0,2,4,2,1.26,3.81,0.26,-0.19,,,,
Wb1NgS4E,,FINISHED,13.04.2025 15:00,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Ipswich,https://static.flashscore.com/res/image/data/zm5vbmDa-jXzj6iAf.png,2,2,6.9,7.2,Attwell S. (Eng),Stamford Bridge (London),40 341,39 805,2.14,1.14,74%,26%,34,13,9,4,4,3,15,4,88%,72%,2,2,3.81,1.57,15,8,10,1,19,6,15,7,2,0,55,9,1,0,1,2,7,11,31%,44%,84%,53%,37%,30%,1.76,1.07,20,6,11,7,50%,73%,37,51,7,50,4,8,1,0,0,0,2,7,1.57,3.81,-0.43,2.81,,,0,1
SQfWi6ZQ,,FINISHED,13.04.2025 15:00,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,2,1,7.3,6.7,Madley A. (Eng),Anfield (Liverpool),61 276,60 376,1.68,0.89,55%,45%,15,12,6,5,2,4,10,3,85%,85%,0,2,1.74,0.50,4,6,5,1,11,10,4,1,2,2,37,18,0,2,5,4,8,15,48%,36%,71%,63%,24%,10%,1.64,0.76,13,9,15,8,61%,40%,42,46,17,38,4,12,1,1,0,0,4,4,0.50,1.74,0.50,-0.26,,,1,0
x06y1qCs,,FINISHED,13.04.2025 15:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,4,2,7,6.2,Taylor A. (Eng),Molineux Stadium (Wolverhampton),31 750,31 463,2.44,1.89,38%,62%,13,11,5,4,4,2,1,4,81%,88%,1,2,2.69,2.54,6,5,2,2,9,8,4,3,0,1,19,21,0,0,2,3,15,12,29%,62%,61%,80%,33%,26%,1.11,0.77,12,21,12,15,76%,69%,52,37,28,11,9,8,0,1,1,2,2,1,2.54,2.69,0.54,-0.31,,,0,1
IyBTXpre,,FINISHED,12.04.2025 18:30,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,1,1,7.1,6.8,Hooper S. (Eng),Emirates Stadium (London),60 704,60 184,0.79,0.19,64%,36%,14,3,3,2,1,1,13,5,87%,78%,1,3,0.30,0.26,5,1,6,0,8,3,6,0,0,0,38,16,1,0,3,1,9,7,31%,44%,80%,58%,29%,20%,0.88,0.46,13,12,7,9,50%,59%,34,39,13,34,7,9,0,0,0,0,1,2,0.26,0.30,-0.74,-0.70,,,,
viaxWOC7,,FINISHED,12.04.2025 16:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,2,2,7,7,Bond D. (Eng),Amex Stadium (Brighton),31 876,31 150,4.04,1.62,59%,41%,21,15,7,6,7,2,3,6,86%,78%,2,5,3.30,1.30,9,6,5,3,15,11,6,4,2,0,48,27,3,0,1,1,11,9,52%,36%,71%,71%,47%,36%,1.93,0.76,12,18,9,11,75%,77%,50,39,14,26,6,4,1,1,1,0,4,5,1.30,3.30,-0.70,1.30,,,0,1
QLxJr2dD,,FINISHED,12.04.2025 16:00,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,0,1,6.7,7.2,Pawson C. (Eng),City Ground (Nottingham),30 404,30 199,0.49,1.30,42%,58%,10,13,5,5,0,2,1,7,75%,81%,0,3,1.13,1.32,2,4,3,4,5,8,5,5,0,0,9,29,1,1,2,1,13,9,23%,52%,57%,73%,33%,29%,0.35,1.17,18,17,9,13,67%,70%,47,47,44,29,5,1,0,0,1,0,4,5,1.32,1.13,0.32,1.13,,,,
6HF565lK,,FINISHED,12.04.2025 16:00,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,0,3,6.6,7.4,Bramall T. (Eng),St. Mary's Stadium (Southampton),32 384,30 673,0.28,2.88,40%,60%,7,25,2,10,1,5,2,13,86%,93%,3,1,0.33,3.27,4,9,1,6,5,13,2,12,0,1,8,48,0,2,0,0,4,11,55%,73%,72%,88%,13%,10%,0.13,1.39,6,10,11,4,58%,44%,31,45,37,19,11,9,1,0,0,0,7,2,3.27,0.33,0.27,0.33,,,,
Odt2npcl,,FINISHED,12.04.2025 13:30,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,5,2,7.1,6.1,Gillett J. (Aus),Etihad Stadium (Manchester),55 097,52 489,3.63,2.07,68%,32%,21,7,9,3,11,2,1,4,91%,81%,2,3,4.05,2.17,7,4,5,0,16,5,5,2,1,0,30,9,1,0,1,4,16,10,52%,57%,80%,56%,17%,25%,1.74,0.55,10,15,10,16,70%,42%,44,31,11,23,7,11,0,0,1,0,1,4,2.17,4.05,0.17,-0.95,,,0,1
d8snL7bk,,FINISHED,07.04.2025 21:00,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,0,3,6.3,7.3,Jones R. (Eng),King Power Stadium (Leicester),32 261,30 403,0.47,3.26,58%,42%,7,16,2,5,0,4,12,2,84%,80%,2,0,0.37,2.94,4,8,1,3,6,10,1,6,0,1,16,23,0,0,3,2,9,8,44%,38%,68%,70%,26%,14%,0.60,0.80,19,14,8,9,59%,74%,48,46,11,33,15,6,3,1,1,0,2,2,2.94,0.37,-0.06,0.37,,,,
4YpfJoT1,,FINISHED,06.04.2025 17:30,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,0,0,7.1,7,Brooks J. (Eng),Old Trafford (Manchester),75 635,73 738,0.92,0.49,42%,58%,13,9,2,5,1,1,5,3,84%,88%,3,2,0.18,0.34,5,3,6,1,8,4,5,5,0,0,29,15,2,1,1,2,9,13,41%,47%,74%,73%,24%,0%,1.42,0.44,17,18,13,9,47%,60%,53,44,19,24,15,7,0,1,0,0,5,2,0.34,0.18,0.34,0.18,,,,
bDsnPGaN,,FINISHED,06.04.2025 15:00,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,0,0,7,7.1,Oliver M. (Eng),Brentford Community Stadium (London),17 250,17 183,1.22,1.32,41%,59%,9,21,2,5,2,3,3,6,76%,84%,1,3,0.40,1.04,5,9,2,7,7,13,2,8,0,0,25,33,1,0,3,1,12,12,45%,50%,65%,72%,20%,28%,1.78,0.73,18,7,12,12,43%,73%,45,42,20,26,8,11,0,1,0,0,5,2,1.04,0.40,1.04,0.40,,,,
UgR5uxp4,,FINISHED,06.04.2025 15:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,3,2,7.2,6.3,Kavanagh C. (Eng),Craven Cottage (London),29 589,27 770,0.75,1.11,38%,62%,12,14,6,6,3,3,4,4,78%,84%,3,0,1.78,1.88,4,5,2,3,8,10,4,4,0,1,21,29,0,0,2,3,9,10,44%,33%,71%,69%,8%,20%,0.76,0.79,11,29,10,9,79%,44%,60,41,44,21,9,8,2,2,0,2,4,3,1.88,1.78,-0.12,-1.22,,,,
IDStskL8,,FINISHED,06.04.2025 15:00,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,3,1,7.3,6.7,Salisbury M. (Eng),Tottenham Hotspur Stadium (London),62 850,60 984,2.21,1.04,51%,49%,13,12,8,4,3,1,4,1,89%,89%,1,1,3.43,0.44,2,2,3,6,11,9,2,3,0,1,25,24,1,0,1,1,20,16,46%,46%,78%,82%,13%,7%,1.08,0.57,17,10,16,20,65%,62%,48,55,14,16,9,8,0,2,0,0,3,5,0.44,3.43,-0.56,0.43,,,,
jmvvRxVA,,FINISHED,05.04.2025 18:30,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,2,1,7.2,6.7,Hooper S. (Eng),Villa Park (Birmingham),42 789,42 743,2.52,1.20,53%,47%,17,19,8,3,5,0,4,4,85%,85%,2,2,2.74,0.77,6,14,3,2,13,10,4,9,0,1,29,19,2,0,0,5,15,7,48%,51%,71%,82%,23%,22%,1.21,0.49,14,7,7,15,50%,55%,42,41,11,23,4,8,1,0,0,0,2,6,0.77,2.74,-0.23,0.74,,,,
IcOIJfNp,,FINISHED,05.04.2025 16:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,2,1,7.2,6.5,Taylor A. (Eng),Selhurst Park (London),25 486,24 564,0.61,0.94,38%,62%,8,11,3,5,0,2,2,4,75%,85%,4,3,1.08,1.59,1,3,4,3,5,7,3,4,0,0,11,22,0,0,3,1,13,12,34%,54%,52%,71%,10%,15%,0.35,0.95,16,26,12,13,71%,52%,51,57,33,21,9,6,0,0,0,0,4,1,1.59,1.08,0.59,-0.92,2,1,,
xKUDwGEG,,FINISHED,05.04.2025 16:00,Ipswich,https://static.flashscore.com/res/image/data/zm5vbmDa-jXzj6iAf.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,1,2,6.7,7.1,Bankes P. (Eng),Portman Road (Ipswich),30 017,29 549,1.10,2.57,44%,56%,6,22,2,7,1,4,4,8,76%,82%,2,2,0.89,2.10,2,9,2,6,5,19,1,3,0,1,16,40,0,1,1,1,16,12,51%,41%,52%,68%,7%,50%,0.71,2.17,26,24,12,16,58%,62%,52,52,33,29,4,5,0,1,0,0,5,1,2.10,0.89,0.10,-0.11,,,,
jRQluTkL,,FINISHED,05.04.2025 16:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,2,2,6.8,6.8,Robinson T. (Eng),London Stadium (London),62 500,62 459,0.65,2.15,56%,44%,9,11,3,4,1,2,4,7,79%,74%,2,2,1.47,1.94,5,4,1,3,6,7,3,4,0,1,16,20,1,0,4,1,13,13,39%,38%,64%,56%,29%,29%,0.52,0.97,25,17,13,13,91%,50%,50,62,30,28,7,7,0,0,1,0,2,1,1.94,1.47,-0.06,-0.53,,,2,0
AiB4sbFi,,FINISHED,05.04.2025 13:30,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,1,1,6.7,7.1,England D. (Eng),Goodison Park (Liverpool),39 572,39 316,1.05,1.83,29%,71%,5,14,2,5,2,1,3,8,70%,87%,3,1,0.96,0.98,2,3,1,6,4,11,1,3,0,0,19,44,0,0,0,1,13,17,35%,42%,54%,73%,14%,22%,0.42,0.79,17,14,17,13,65%,41%,43,62,32,29,5,3,0,0,1,0,4,1,0.98,0.96,-0.02,-0.04,,,,
